Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Christchurch, Kyle St Ews,24120,H3256F,-43.53074,172.60769,6,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Combined Daily Data at 9am local ("Form 301" Extended)
(Note the max temperature, rainfall and radiation have been put back a day as is standard for a Form 301.
Also note that non standard row charges apply. For details search the help on "f301").
Station,Day(Local_Date),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2)
24120,20180101,226,2.4,71,9.8,270,0.0,16.0,12.7,66.0,22.8,12.6,-,-,-,-,-,-,1012.0,1011.3,-,25.10
24120,20180102,41,1.7,65,8.2,193,0.0,17.1,15.0,79.0,25.8,14.7,-,-,-,-,-,-,1011.4,1010.7,-,23.42
24120,20180103,223,1.4,49,11.3,271,0.0,19.2,17.5,84.0,26.0,15.9,-,-,-,-,-,-,1012.3,1011.6,-,19.56
24120,20180104,202,1.8,65,8.2,231,24.6,20.0,17.4,76.0,26.7,16.5,-,-,-,-,-,-,1010.0,1009.3,-,18.49
24120,20180105,75,4.1,219,16.0,459,21.4,16.0,15.4,94.0,19.0,14.8,-,-,-,-,-,-,999.8,999.1,-,5.03
24120,20180106,203,7.1,182,16.5,399,0.0,16.1,11.4,53.0,19.4,12.6,-,-,-,-,-,-,1007.2,1006.5,-,27.17
24120,20180107,211,2.8,104,7.2,199,0.2,14.9,11.3,62.0,24.5,8.3,-,-,-,-,-,-,1011.4,1010.7,-,28.12
24120,20180108,240,4.8,25,10.3,347,0.0,19.2,15.8,68.0,24.3,13.1,-,-,-,-,-,-,1015.0,1014.3,-,29.10
24120,20180109,56,2.4,72,9.8,241,3.0,19.1,16.7,77.0,26.9,15.3,-,-,-,-,-,-,1012.6,1011.9,-,13.37
24120,20180110,220,3.9,219,8.8,166,32.4,15.5,14.9,93.0,18.2,14.3,-,-,-,-,-,-,1015.3,1014.6,-,4.90
24120,20180111,133,1.1,98,5.7,162,25.4,12.5,11.8,92.0,16.0,10.6,-,-,-,-,-,-,1019.1,1018.4,-,5.63
24120,20180112,77,2.0,73,7.7,265,1.8,13.0,12.1,89.0,16.2,10.8,-,-,-,-,-,-,1022.3,1021.6,-,7.29
24120,20180113,53,3.2,53,8.8,251,0.0,14.6,13.9,92.0,22.0,12.1,-,-,-,-,-,-,1017.8,1017.1,-,14.43
24120,20180114,48,1.6,71,10.3,339,0.0,21.0,18.2,75.0,29.8,13.8,-,-,-,-,-,-,1013.8,1013.1,-,31.26
24120,20180115,71,4.3,75,11.3,369,0.0,19.6,17.6,81.0,24.4,16.5,-,-,-,-,-,-,1016.0,1015.3,-,28.53
24120,20180116,75,3.9,136,9.8,292,0.0,20.0,17.7,79.0,25.3,16.8,-,-,-,-,-,-,1014.3,1013.6,-,29.87
24120,20180117,71,2.6,57,9.3,252,0.2,21.9,17.9,66.0,25.5,17.5,-,-,-,-,-,-,1011.1,1010.4,-,15.02
24120,20180118,26,1.9,244,8.8,243,0.0,24.2,18.7,57.0,30.5,16.4,-,-,-,-,-,-,1007.9,1007.2,-,27.19
24120,20180119,245,1.0,69,9.3,276,0.0,19.7,16.9,74.0,24.5,16.3,-,-,-,-,-,-,1015.4,1014.7,-,23.73
24120,20180120,32,1.1,62,8.8,199,0.0,21.7,18.6,73.0,32.4,15.7,-,-,-,-,-,-,1011.4,1010.7,-,29.86
24120,20180121,277,1.4,88,6.7,180,0.0,20.0,17.2,74.0,24.1,16.4,-,-,-,-,-,-,1017.7,1017.0,-,17.46
24120,20180122,50,1.0,60,7.2,183,0.0,19.7,17.3,78.0,28.3,17.1,-,-,-,-,-,-,1012.5,1011.8,-,22.69
24120,20180123,38,2.2,49,9.8,249,0.0,19.8,17.1,75.0,24.7,17.5,-,-,-,-,-,-,1013.6,1012.9,-,27.11
24120,20180124,288,0.8,254,8.8,239,0.0,23.1,18.9,65.0,32.3,15.6,-,-,-,-,-,-,1010.4,1009.7,-,28.33
24120,20180125,35,1.2,209,11.3,253,0.0,22.2,19.3,75.0,29.7,15.6,-,-,-,-,-,-,1012.8,1012.1,-,25.15
24120,20180126,238,1.0,229,8.8,265,0.0,19.0,16.0,72.0,24.0,16.6,-,-,-,-,-,-,1021.5,1020.8,-,17.71
24120,20180127,39,3.3,52,9.8,216,0.0,19.7,16.2,68.0,24.7,16.6,-,-,-,-,-,-,1019.9,1019.2,-,24.87
24120,20180128,221,1.3,60,7.7,230,0.0,19.8,18.2,85.0,28.3,17.7,-,-,-,-,-,-,1020.4,1019.7,-,24.24
24120,20180129,58,4.0,81,11.8,329,0.0,19.4,16.5,73.0,24.0,17.6,-,-,-,-,-,-,1021.3,1020.6,-,17.78
24120,20180130,47,1.8,226,8.8,229,0.0,21.5,18.3,72.0,29.8,18.4,-,-,-,-,-,-,1015.1,1014.4,-,28.75
24120,20180131,40,1.2,323,10.3,283,0.0,22.4,18.2,65.0,31.5,14.8,-,-,-,-,-,-,1007.4,1006.7,-,16.42
24120,20180201,41,4.3,349,19.0,506,24.8,20.8,18.1,76.0,34.9,19.9,-,-,-,-,-,-,984.0,983.3,-,22.28
24120,20180202,244,5.1,219,11.8,261,4.4,10.5,10.3,97.0,18.3,9.4,-,-,-,-,-,-,997.7,997.0,-,11.29
24120,20180203,230,3.1,255,9.3,205,0.0,12.9,10.8,76.0,19.2,9.6,-,-,-,-,-,-,1012.6,1011.9,-,17.91
24120,20180204,44,3.3,78,9.8,233,0.0,15.8,12.2,63.0,25.5,8.6,-,-,-,-,-,-,1012.3,1011.6,-,25.42
24120,20180205,28,1.7,287,13.4,291,0.0,16.2,12.0,58.0,28.1,13.2,-,-,-,-,-,-,1000.1,999.4,-,20.78
24120,20180206,198,3.5,229,11.8,186,0.0,12.1,9.1,65.0,18.4,9.9,-,-,-,-,-,-,1006.6,1005.9,-,14.10
24120,20180207,31,1.1,38,7.7,199,0.0,14.7,11.0,61.0,21.4,10.2,-,-,-,-,-,-,1022.6,1021.9,-,26.38
24120,20180208,28,2.0,54,11.8,382,0.0,16.7,13.1,64.0,21.7,9.7,-,-,-,-,-,-,1026.1,1025.4,-,28.19
24120,20180209,71,4.2,69,10.3,253,0.0,17.6,14.1,66.0,22.7,14.6,-,-,-,-,-,-,1017.9,1017.2,-,25.78
24120,20180210,228,1.4,82,7.7,207,10.6,16.8,14.1,73.0,24.0,14.0,-,-,-,-,-,-,1014.3,1013.6,-,17.94
24120,20180211,49,2.3,89,9.8,237,5.4,17.1,16.7,96.0,21.7,15.9,-,-,-,-,-,-,1007.0,1006.3,-,3.57
24120,20180212,348,0.7,83,8.8,170,0.0,20.7,20.2,95.0,28.8,14.9,-,-,-,-,-,-,1002.4,1001.7,-,27.14
24120,20180213,231,1.4,68,9.8,242,0.0,20.9,16.4,61.0,29.8,14.1,-,-,-,-,-,-,1008.5,1007.8,-,22.86
24120,20180214,235,4.0,180,10.3,241,0.0,18.3,15.9,77.0,23.0,15.2,-,-,-,-,-,-,1011.4,1010.7,-,10.95
24120,20180215,53,2.3,226,10.8,284,0.0,17.2,15.7,85.0,30.7,12.0,-,-,-,-,-,-,1009.9,1009.2,-,24.55
24120,20180216,35,1.1,325,13.9,342,0.0,16.1,14.7,85.0,31.6,12.9,-,-,-,-,-,-,1009.7,1009.0,-,20.81
24120,20180217,334,2.9,232,11.8,255,0.0,23.1,17.0,51.0,29.5,15.4,-,-,-,-,-,-,1004.0,1003.3,-,18.47
24120,20180218,64,3.1,318,8.2,175,0.0,19.0,16.0,72.0,28.5,15.6,-,-,-,-,-,-,1012.0,1011.3,-,23.30
24120,20180219,64,1.5,249,10.8,233,4.8,21.9,14.6,41.0,28.8,12.4,-,-,-,-,-,-,1007.0,1006.3,-,19.05
24120,20180220,118,1.2,79,8.2,237,55.6,12.7,11.7,88.0,14.8,11.8,-,-,-,-,-,-,1010.6,1009.9,-,1.51
24120,20180221,228,4.9,248,14.4,394,5.0,12.7,12.2,94.0,16.1,10.6,-,-,-,-,-,-,999.9,999.2,-,11.63
24120,20180222,243,2.5,180,10.3,175,0.0,11.7,9.7,76.0,19.6,7.0,-,-,-,-,-,-,1009.3,1008.6,-,21.40
24120,20180223,231,1.5,63,6.7,161,0.0,13.0,11.6,84.0,22.8,7.9,-,-,-,-,-,-,1012.4,1011.7,-,21.60
24120,20180224,8,0.7,65,10.8,252,0.0,15.4,14.1,86.0,21.5,11.9,-,-,-,-,-,-,1015.0,1014.3,-,17.16
24120,20180225,42,1.1,297,13.9,307,5.0,16.7,13.6,69.0,27.5,12.9,-,-,-,-,-,-,1003.4,1002.7,-,13.19
24120,20180226,278,1.6,207,12.9,210,3.2,12.9,12.2,92.0,18.9,10.9,-,-,-,-,-,-,1011.7,1011.0,-,15.73
24120,20180227,92,1.1,60,8.2,239,2.8,14.0,10.5,62.0,17.7,10.9,-,-,-,-,-,-,1023.0,1022.3,-,8.82
24120,20180228,26,1.7,66,9.3,282,0.0,14.6,13.9,92.0,21.2,12.5,-,-,-,-,-,-,1018.5,1017.8,-,11.11
24120,20180301,60,2.1,86,7.2,192,0.0,20.1,17.0,72.0,26.2,13.4,-,-,-,-,-,-,1012.0,1011.3,-,18.32
24120,20180302,35,1.1,72,7.7,233,0.2,18.4,17.3,89.0,25.3,15.8,-,-,-,-,-,-,1011.4,1010.7,-,9.24
24120,20180303,74,3.0,63,9.3,296,0.0,19.0,17.2,83.0,24.1,16.3,-,-,-,-,-,-,1011.1,1010.4,-,21.89
24120,20180304,52,2.4,83,9.3,275,0.0,19.1,17.3,83.0,26.2,15.6,-,-,-,-,-,-,1009.0,1008.3,-,21.14
24120,20180305,240,3.8,171,8.8,239,0.0,18.7,17.0,83.0,24.5,15.9,-,-,-,-,-,-,1010.4,1009.7,-,16.45
24120,20180306,211,2.2,220,10.3,185,18.2,17.0,15.8,88.0,18.9,15.1,-,-,-,-,-,-,1010.1,1009.4,-,3.48
24120,20180307,231,1.8,243,5.1,98,0.0,12.7,11.4,85.0,19.6,10.1,-,-,-,-,-,-,1017.1,1016.4,-,8.72
24120,20180308,299,0.2,120,6.7,134,0.2,10.6,10.4,97.0,21.3,6.8,-,-,-,-,-,-,1018.2,1017.5,-,19.46
24120,20180309,266,1.2,170,10.3,219,0.6,14.4,12.8,82.0,18.0,9.9,-,-,-,-,-,-,1019.3,1018.6,-,9.05
24120,20180310,288,1.1,355,5.7,121,0.0,11.5,9.8,79.0,20.4,8.0,-,-,-,-,-,-,1025.1,1024.4,-,20.21
24120,20180311,30,1.4,87,11.3,325,0.0,13.4,12.5,90.0,20.7,6.6,-,-,-,-,-,-,1022.9,1022.2,-,19.36
24120,20180312,296,1.0,61,7.7,154,0.0,15.2,14.4,91.0,26.0,10.2,-,-,-,-,-,-,1011.4,1010.7,-,20.26
24120,20180313,286,2.5,215,10.3,155,0.0,20.4,14.5,49.0,23.7,9.7,-,-,-,-,-,-,997.7,997.0,-,10.91
24120,20180314,41,1.0,58,10.8,195,0.0,13.5,11.7,80.0,21.9,7.1,-,-,-,-,-,-,1012.2,1011.5,-,20.65
24120,20180315,260,0.5,324,6.7,162,0.0,13.5,11.7,79.0,25.9,9.9,-,-,-,-,-,-,1012.2,1011.5,-,11.80
24120,20180316,44,1.4,229,10.8,226,0.0,20.2,14.4,50.0,24.9,12.4,-,-,-,-,-,-,999.5,998.8,-,12.36
24120,20180317,246,1.6,25,8.8,309,0.0,11.5,8.7,66.0,16.7,9.9,-,-,-,-,-,-,1025.7,1025.0,-,7.61
24120,20180318,37,4.5,65,12.9,399,0.0,15.4,11.3,58.0,20.2,10.9,-,-,-,-,-,-,1027.7,1027.0,-,17.09
24120,20180319,80,3.3,57,9.8,282,0.0,17.1,14.1,70.0,23.4,14.1,-,-,-,-,-,-,1022.8,1022.1,-,12.48
24120,20180320,77,3.1,63,8.2,275,0.0,17.4,14.5,71.0,24.0,14.6,-,-,-,-,-,-,1022.9,1022.2,-,18.74
24120,20180321,25,1.6,253,12.9,401,15.4,17.3,15.9,86.0,26.3,14.5,-,-,-,-,-,-,1018.9,1018.2,-,12.62
24120,20180322,234,5.1,239,14.9,303,8.4,10.7,10.1,92.0,12.3,9.2,-,-,-,-,-,-,1023.9,1023.2,-,4.90
24120,20180323,255,0.5,54,4.1,122,4.2,9.1,8.0,85.0,14.0,7.4,-,-,-,-,-,-,1028.1,1027.4,-,4.95
24120,20180324,238,1.5,56,8.8,140,4.2,11.3,11.1,97.0,19.4,8.2,-,-,-,-,-,-,1021.5,1020.8,-,10.22
24120,20180325,106,0.6,297,8.8,119,0.0,11.6,11.4,97.0,26.5,9.7,-,-,-,-,-,-,1016.3,1015.6,-,16.75
24120,20180326,51,0.8,72,6.2,168,0.0,15.6,13.2,75.0,25.7,10.6,-,-,-,-,-,-,1017.9,1017.2,-,16.88
24120,20180327,86,2.2,251,10.3,212,0.0,16.7,12.4,58.0,27.1,9.9,-,-,-,-,-,-,1012.5,1011.8,-,6.98
24120,20180328,290,0.7,74,9.8,263,0.0,14.9,11.4,63.0,24.3,9.2,-,-,-,-,-,-,1017.6,1016.9,-,16.21
24120,20180329,226,1.9,183,8.8,170,0.0,13.9,12.3,82.0,20.8,13.2,-,-,-,-,-,-,1017.2,1016.5,-,8.53
24120,20180330,39,0.9,76,8.8,260,0.0,10.6,10.4,97.0,20.7,7.3,-,-,-,-,-,-,1017.5,1016.8,-,16.80
24120,20180331,73,1.4,234,14.4,205,0.0,13.9,11.4,72.0,28.8,9.9,-,-,-,-,-,-,1001.3,1000.6,-,15.42
24120,20180401,47,1.0,34,11.3,240,0.0,14.1,10.8,64.0,19.5,6.3,-,-,-,-,-,-,1018.4,1017.7,-,16.39
24120,20180402,65,0.3,67,6.2,153,0.0,15.0,12.5,73.0,22.9,7.6,-,-,-,-,-,-,1014.4,1013.7,-,8.25
24120,20180403,287,2.2,57,10.3,231,0.0,21.3,15.7,53.0,27.9,14.2,-,-,-,-,-,-,1005.9,1005.2,-,13.97
24120,20180404,63,1.1,280,13.4,207,0.0,18.1,14.0,61.0,24.5,9.1,-,-,-,-,-,-,1006.7,1006.0,-,9.80
24120,20180405,43,2.7,45,10.8,273,0.0,15.2,11.9,65.0,19.0,9.9,-,-,-,-,-,-,1016.1,1015.4,-,12.91
24120,20180406,32,1.7,305,14.4,246,0.0,16.6,13.6,70.0,27.7,7.8,-,-,-,-,-,-,1009.4,1008.7,-,13.03
24120,20180407,204,4.6,206,10.3,220,0.0,11.4,9.8,80.0,18.4,8.9,-,-,-,-,-,-,1014.6,1013.9,-,11.84
24120,20180408,66,1.2,210,10.3,214,0.0,14.6,11.5,67.0,20.3,8.0,-,-,-,-,-,-,1013.2,1012.5,-,10.94
24120,20180409,220,1.8,230,11.3,156,26.6,11.2,8.9,72.0,13.7,8.6,-,-,-,-,-,-,1011.3,1010.6,-,3.12
24120,20180410,217,1.9,239,14.4,344,26.0,6.8,6.0,88.0,10.0,5.2,-,-,-,-,-,-,1005.2,1004.5,-,3.28
24120,20180411,231,4.4,178,17.0,251,7.0,4.4,3.9,91.0,12.7,2.2,-,-,-,-,-,-,1011.1,1010.4,-,5.96
24120,20180412,38,1.5,219,14.4,269,1.2,4.7,4.2,91.0,15.4,-0.4,-,-,-,-,-,-,1005.7,1005.0,-,7.99
24120,20180413,219,3.7,254,14.4,147,0.0,10.4,7.7,66.0,15.5,3.8,-,-,-,-,-,-,1008.5,1007.8,-,11.75
24120,20180414,253,1.8,72,6.2,195,0.0,6.7,5.7,85.0,16.4,1.9,-,-,-,-,-,-,1015.3,1014.6,-,8.04
24120,20180415,48,5.6,68,14.9,427,4.0,12.1,9.2,66.0,17.0,5.7,-,-,-,-,-,-,1014.6,1013.9,-,8.58
24120,20180416,57,1.5,271,12.9,230,0.0,14.0,13.5,94.0,23.1,11.3,-,-,-,-,-,-,993.7,993.0,-,10.75
24120,20180417,68,1.6,274,13.4,236,0.0,17.1,13.1,61.0,23.0,6.8,-,-,-,-,-,-,995.1,994.4,-,12.90
24120,20180418,238,3.1,189,9.3,150,0.0,11.0,8.2,66.0,17.2,4.4,-,-,-,-,-,-,1004.5,1003.8,-,12.65
24120,20180419,60,1.5,288,10.8,175,0.0,12.8,8.8,55.0,23.8,2.7,-,-,-,-,-,-,1010.4,1009.7,-,10.31
24120,20180420,341,1.8,298,14.4,271,0.0,18.3,12.0,43.0,23.4,6.4,-,-,-,-,-,-,1003.2,1002.5,-,12.66
24120,20180421,66,4.4,208,12.4,213,6.2,12.7,10.1,70.0,17.6,7.5,-,-,-,-,-,-,1001.6,1000.9,-,11.33
24120,20180422,262,0.7,79,5.1,94,0.0,8.0,7.7,96.0,16.1,3.2,-,-,-,-,-,-,1016.8,1016.1,-,12.56
24120,20180423,358,1.1,67,6.7,187,0.0,7.8,6.4,80.0,15.8,2.8,-,-,-,-,-,-,1021.1,1020.4,-,12.20
24120,20180424,197,1.0,225,6.7,188,0.0,13.2,10.3,67.0,20.7,4.4,-,-,-,-,-,-,1013.4,1012.7,-,11.41
24120,20180425,234,1.6,72,7.2,154,0.0,9.0,8.8,97.0,17.5,5.7,-,-,-,-,-,-,1019.9,1019.2,-,9.95
24120,20180426,338,0.7,-,-,-,0.0,9.8,9.6,97.0,-,5.3,-,-,-,-,-,-,1020.8,1020.1,-,-
24120,20180427,-,-,-,-,-,5.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20180428,271,1.8,226,6.2,200,29.4,11.2,10.9,96.0,12.8,-,-,-,-,-,-,-,1013.3,1012.6,-,1.74
24120,20180429,228,3.3,233,8.8,161,3.2,10.2,10.0,97.0,11.6,10.0,-,-,-,-,-,-,1009.1,1008.4,-,2.52
24120,20180430,235,1.7,224,12.4,217,4.4,9.8,9.6,97.0,12.0,6.5,-,-,-,-,-,-,1007.5,1006.8,-,2.11
24120,20180501,268,1.0,218,6.2,121,0.0,9.5,9.3,97.0,23.6,5.8,-,-,-,-,-,-,1005.9,1005.2,-,9.75
24120,20180502,316,0.6,197,5.7,120,0.0,9.0,8.0,87.0,17.4,5.4,-,-,-,-,-,-,1019.2,1018.5,-,7.69
24120,20180503,340,1.2,51,7.2,240,0.0,9.1,7.5,79.0,16.7,4.9,-,-,-,-,-,-,1022.9,1022.2,-,8.09
24120,20180504,41,2.9,77,10.3,315,0.0,12.8,10.6,75.0,16.5,8.5,-,-,-,-,-,-,1025.2,1024.5,-,5.83
24120,20180505,66,2.6,64,8.8,168,0.0,12.8,11.4,84.0,17.9,10.0,-,-,-,-,-,-,1017.2,1016.5,-,5.55
24120,20180506,222,0.6,306,11.3,169,0.0,13.0,10.9,76.0,21.1,8.2,-,-,-,-,-,-,1012.3,1011.6,-,7.44
24120,20180507,59,1.0,282,8.2,114,0.0,9.8,8.0,77.0,19.8,5.6,-,-,-,-,-,-,1011.2,1010.5,-,6.26
24120,20180508,54,0.7,322,12.4,149,0.0,10.2,8.6,79.0,19.7,5.3,-,-,-,-,-,-,1014.3,1013.6,-,3.74
24120,20180509,198,0.7,42,8.8,224,0.0,11.0,8.1,65.0,19.2,5.1,-,-,-,-,-,-,1021.1,1020.4,-,7.01
24120,20180510,260,2.0,62,6.7,121,0.0,9.5,8.1,82.0,20.9,7.0,-,-,-,-,-,-,1022.6,1021.9,-,5.74
24120,20180511,59,2.0,201,10.3,288,0.4,13.0,10.7,74.0,17.9,7.1,-,-,-,-,-,-,1015.6,1014.9,-,5.44
24120,20180512,198,3.6,219,9.3,230,0.0,10.9,9.4,81.0,14.3,10.6,-,-,-,-,-,-,1020.7,1020.0,-,4.58
24120,20180513,42,2.3,55,7.2,151,7.8,10.5,7.6,64.0,12.7,9.2,-,-,-,-,-,-,1019.0,1018.3,-,1.43
24120,20180514,227,0.7,92,5.1,129,6.0,9.4,9.2,97.0,14.1,8.2,-,-,-,-,-,-,1021.9,1021.2,-,3.44
24120,20180515,250,1.4,84,6.2,105,2.4,12.2,12.0,97.0,13.9,9.0,-,-,-,-,-,-,1015.8,1015.1,-,1.61
24120,20180516,255,1.0,236,13.9,207,10.0,9.2,9.0,97.0,11.1,6.2,-,-,-,-,-,-,1002.9,1002.2,-,1.18
24120,20180517,215,0.7,249,8.8,123,0.0,6.9,6.7,97.0,13.7,4.5,-,-,-,-,-,-,1006.6,1005.9,-,5.31
24120,20180518,84,0.6,288,9.3,120,0.0,8.0,6.5,79.0,19.3,2.6,-,-,-,-,-,-,1004.8,1004.1,-,5.54
24120,20180519,157,0.8,290,8.8,148,0.0,7.9,7.6,95.0,19.8,4.2,-,-,-,-,-,-,1000.3,999.6,-,5.84
24120,20180520,13,1.2,328,11.3,256,2.0,6.8,4.7,69.0,18.6,2.3,-,-,-,-,-,-,999.4,998.7,-,3.22
24120,20180521,203,2.5,335,10.8,143,0.0,9.0,6.4,66.0,14.2,6.4,-,-,-,-,-,-,998.8,998.1,-,4.69
24120,20180522,52,2.4,325,13.4,234,4.8,10.0,6.5,56.0,16.8,1.1,-,-,-,-,-,-,990.3,989.6,-,2.66
24120,20180523,154,0.5,211,9.8,131,0.2,5.4,5.2,97.0,13.8,2.2,-,-,-,-,-,-,989.6,988.9,-,5.05
24120,20180524,60,1.7,277,13.4,224,0.0,7.0,4.5,64.0,14.7,-0.1,-,-,-,-,-,-,989.5,988.8,-,5.10
24120,20180525,237,2.5,216,11.3,260,10.8,5.4,2.9,62.0,12.6,-1.0,-,-,-,-,-,-,996.8,996.1,-,4.77
24120,20180526,293,0.5,248,9.8,162,0.4,4.8,4.6,97.0,12.2,2.5,-,-,-,-,-,-,1012.0,1011.3,-,4.54
24120,20180527,233,1.0,223,17.0,423,15.8,4.6,4.4,96.0,12.0,3.0,-,-,-,-,-,-,1009.0,1008.3,-,4.43
24120,20180528,237,4.3,196,14.4,236,4.4,4.6,3.9,88.0,9.1,3.4,-,-,-,-,-,-,1023.6,1022.8,-,3.11
24120,20180529,184,1.6,254,5.1,115,0.0,4.5,3.7,87.0,8.7,3.0,-,-,-,-,-,-,1026.5,1025.7,-,2.87
24120,20180530,264,0.9,256,3.6,117,0.0,4.6,3.8,87.0,11.4,1.1,-,-,-,-,-,-,1024.2,1023.4,-,3.90
24120,20180531,192,1.6,232,3.6,88,0.0,5.6,4.3,79.0,11.2,3.6,-,-,-,-,-,-,1023.6,1022.8,-,3.62
24120,20180601,236,1.5,193,3.6,135,0.0,6.4,4.5,71.0,12.5,5.1,-,-,-,-,-,-,1027.4,1026.6,-,3.67
24120,20180602,244,3.0,256,5.1,106,8.6,6.2,5.7,92.0,11.1,5.5,-,-,-,-,-,-,1030.1,1029.3,-,3.09
24120,20180603,232,1.3,92,6.7,161,6.8,7.7,7.5,97.0,11.3,5.7,-,-,-,-,-,-,1021.8,1021.1,-,1.13
24120,20180604,225,1.5,76,5.7,198,10.2,8.0,7.7,96.0,10.2,7.2,-,-,-,-,-,-,1012.0,1011.3,-,0.85
24120,20180605,229,3.0,221,10.3,307,23.2,8.4,8.2,97.0,12.8,7.6,-,-,-,-,-,-,1005.9,1005.2,-,3.53
24120,20180606,241,5.7,218,14.4,287,6.6,3.4,2.5,85.0,9.3,2.9,-,-,-,-,-,-,1015.6,1014.8,-,2.28
24120,20180607,231,3.9,184,11.8,219,0.0,8.5,7.0,79.0,13.5,3.0,-,-,-,-,-,-,1018.3,1017.6,-,3.09
24120,20180608,337,0.4,41,7.7,217,0.0,8.3,7.4,87.0,13.3,7.4,-,-,-,-,-,-,1027.4,1026.7,-,3.36
24120,20180609,16,0.7,22,7.2,111,0.0,6.0,5.6,93.0,14.3,5.6,-,-,-,-,-,-,1018.0,1017.3,-,0.93
24120,20180610,98,0.7,188,5.1,91,0.2,6.7,6.0,89.0,15.3,5.4,-,-,-,-,-,-,1019.0,1018.3,-,3.26
24120,20180611,183,0.4,228,5.1,80,3.4,8.7,8.4,96.0,9.9,6.3,-,-,-,-,-,-,1030.7,1030.0,-,1.04
24120,20180612,205,0.7,222,5.1,219,20.8,6.2,6.0,97.0,9.4,4.2,-,-,-,-,-,-,1026.7,1025.9,-,1.57
24120,20180613,220,3.5,210,9.3,281,9.0,7.7,7.5,97.0,10.5,5.8,-,-,-,-,-,-,1013.0,1012.3,-,1.36
24120,20180614,242,3.0,211,8.2,215,0.2,8.8,8.6,97.0,12.0,7.3,-,-,-,-,-,-,1013.8,1013.1,-,2.08
24120,20180615,21,1.8,88,6.2,176,0.0,7.8,7.5,96.0,11.4,7.0,-,-,-,-,-,-,1015.2,1014.5,-,2.24
24120,20180616,59,1.4,223,5.7,150,0.0,8.8,8.1,90.0,11.4,7.3,-,-,-,-,-,-,1009.3,1008.6,-,3.28
24120,20180617,118,0.5,249,4.6,110,0.0,7.5,7.3,97.0,11.9,6.3,-,-,-,-,-,-,1007.6,1006.9,-,2.44
24120,20180618,240,1.0,232,7.7,232,3.4,7.7,6.9,88.0,10.0,7.0,-,-,-,-,-,-,1007.2,1006.5,-,1.11
24120,20180619,236,2.5,229,9.3,234,2.2,7.6,7.3,95.0,12.0,6.3,-,-,-,-,-,-,1017.3,1016.6,-,3.46
24120,20180620,224,1.2,231,5.1,102,0.0,6.9,6.6,96.0,12.6,4.5,-,-,-,-,-,-,1027.0,1026.2,-,3.48
24120,20180621,249,1.0,226,4.1,58,0.0,3.6,3.4,97.0,10.6,2.3,-,-,-,-,-,-,1024.9,1024.1,-,3.36
24120,20180622,263,0.4,64,4.1,59,0.0,-1.1,-1.3,95.0,10.5,-3.1,-,-,-,-,-,-,1020.0,1019.2,-,4.09
24120,20180623,48,0.5,72,5.7,154,0.0,-2.4,-2.4,97.0,10.5,-3.9,-,-,-,-,-,-,1015.9,1015.1,-,3.95
24120,20180624,74,1.5,267,10.8,200,0.0,5.8,4.4,78.0,17.3,-2.6,-,-,-,-,-,-,1000.5,999.8,-,3.75
24120,20180625,228,1.0,286,12.4,140,0.0,2.9,1.9,82.0,14.1,1.5,-,-,-,-,-,-,999.2,998.5,-,3.67
24120,20180626,236,2.9,208,15.4,245,0.6,4.3,2.4,69.0,9.9,0.0,-,-,-,-,-,-,1006.4,1005.7,-,3.85
24120,20180627,291,1.3,188,4.6,86,0.0,2.8,1.4,76.0,14.0,1.0,-,-,-,-,-,-,1019.5,1018.7,-,4.17
24120,20180628,344,0.6,312,6.7,116,0.0,5.8,4.3,77.0,15.3,2.4,-,-,-,-,-,-,1022.7,1021.9,-,3.59
24120,20180629,248,0.8,188,5.1,84,0.0,0.5,0.2,94.0,12.9,-1.3,-,-,-,-,-,-,1027.5,1026.7,-,4.14
24120,20180630,292,0.4,80,5.7,175,0.0,-0.4,-0.5,97.0,13.0,-3.0,-,-,-,-,-,-,1029.7,1028.9,-,4.05
24120,20180701,71,2.4,344,9.3,219,4.2,9.6,7.5,72.0,17.3,-0.9,-,-,-,-,-,-,1014.2,1013.5,-,3.33
24120,20180702,246,3.2,208,12.4,231,0.6,9.0,8.6,95.0,13.3,7.4,-,-,-,-,-,-,1014.1,1013.4,-,3.25
24120,20180703,322,1.0,78,5.7,171,0.0,5.2,4.5,88.0,12.9,2.1,-,-,-,-,-,-,1029.4,1028.6,-,3.76
24120,20180704,299,1.0,60,6.7,111,0.0,3.9,3.4,92.0,15.1,2.6,-,-,-,-,-,-,1025.2,1024.4,-,4.78
24120,20180705,64,0.7,59,9.3,238,0.0,1.9,1.6,95.0,11.7,0.4,-,-,-,-,-,-,1028.6,1027.8,-,3.77
