Date,Daily Average CO (mg/m3),Daily Average NO (ug/m3),Daily Average NO2 (ug/m3),Daily Average SO2 (ug/m3),Daily Average PM2.5 (ug/m3),Daily Average PM10 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2021-01-04,0.08932608695652175,21.978260773913043,14.337536230434782,1.1432608782608695,1.5624999874999999,8.058333379166667,234,1.5,93,9.8,285,0.0,18.7,13.7,54.0,22.3,10.8,-,-,-,-,-,-,1018.1,1017.4,-,31.66,4846.673758865249,427.2748091603053
2021-01-05,0.11584058043478261,37.33695648260869,16.23318856956522,0.9209420130434782,3.4125,11.147222225,58,3.0,50,8.8,250,0.2,17.3,14.9,76.0,19.2,14.8,-,-,-,-,-,-,1019.9,1019.2,-,11.35,4968.799401197605,464.66326530612247
2021-01-06,0.12584963260869567,35.946159343478264,18.511159317391304,0.848804347826087,1.45,5.791666670833333,234,0.6,62,9.3,288,0.0,16.7,15.3,85.0,20.5,14.2,-,-,-,-,-,-,1017.4,1016.7,-,24.44,4859.061111111111,488.7743902439024
2021-01-07,0.11323187826086957,24.112390926086956,13.694637630434784,1.3769203,4.536111108333333,12.559722220833335,56,2.3,257,9.8,312,1.0,20.1,16.4,67.0,31.8,15.6,-,-,-,-,-,-,1003.8,1003.1,-,24.64,4889.2829670329675,458.94879518072287
2021-01-08,0.07681884782608696,15.527173930434781,8.721521704347825,0.7985507217391303,4.106249995833333,16.806250004166667,204,4.0,190,10.3,242,0.4,14.2,13.0,86.0,18.3,13.7,-,-,-,-,-,-,1008.7,1008.0,-,17.44,4373.799450549451,280.8222891566265
2021-01-09,0.12469927608695651,28.274637804347826,15.748985547826086,1.1955072347826086,3.006249995833333,11.769444437499999,136,0.8,67,8.8,254,0.2,14.8,11.5,65.0,20.8,12.0,-,-,-,-,-,-,1012.0,1011.3,-,26.75,3981.290760869565,247.4367469879518
2021-01-10,0.11170652173913043,20.711159286956523,11.141666686956523,1.286376804347826,2.2777777833333333,7.490972225,50,4.2,14,9.3,252,0.0,15.9,13.8,78.0,20.5,13.3,-,-,-,-,-,-,1011.4,1010.7,-,25.12,4686.7861111111115,525.6944444444445
2021-01-11,0.13805071304347827,39.375073004347826,18.71137676521739,1.054202895652174,4.334722225,17.636805554166667,218,1.1,217,8.2,282,0.0,15.7,12.3,65.0,18.6,12.6,-,-,-,-,-,-,1016.3,1015.6,-,10.74,4829.9010989010985,553.8536585365854
2021-01-12,0.12571738695652174,32.88970987826087,13.829855078260868,1.0592028869565218,6.0249999999999995,21.855555558333332,33,2.8,62,12.9,313,0.0,15.4,13.8,83.0,21.0,14.8,-,-,-,-,-,-,1022.0,1021.3,-,19.72,5216.113636363636,536.4527777777778
2021-01-13,0.1491775347826087,31.98391269130435,22.240724504347828,1.2009420260869565,7.7520833375,23.277777775,215,1.9,65,7.2,200,0.0,18.6,16.0,75.0,24.9,15.4,-,-,-,-,-,-,1021.0,1020.3,-,30.01,5324.142076502732,519.1939393939394
2021-01-14,0.14534782173913044,23.803405617391302,24.904057873913047,1.3469565347826087,7.3236111416666665,18.820138929166667,222,3.7,187,7.7,201,0.0,17.1,15.1,80.0,24.9,15.7,-,-,-,-,-,-,1017.8,1017.1,-,23.42,5516.041436464088,526.8496932515337
2021-01-15,0.15935144999999998,37.91485501304348,24.68413008695652,1.2399275304347825,6.1541666375,16.73749995,84,1.5,60,9.8,329,0.0,17.1,15.7,86.0,22.7,16.1,-,-,-,-,-,-,1015.4,1014.7,-,21.20,4303.058659217877,269.4503105590062
2021-01-16,0.12070289565217393,21.702318917391302,11.496014421739131,1.0476811739130434,5.179166616666667,18.199999925,43,3.9,37,12.4,386,0.0,17.7,15.6,79.0,20.5,16.6,-,-,-,-,-,-,1010.3,1009.6,-,12.45,4021.078212290503,236.7639751552795
2021-01-17,0.11694202391304347,19.860434995652174,16.571449313043477,1.5084782652173914,5.5500000125,17.225000108333333,29,3.2,337,13.4,280,1.8,19.9,13.2,42.0,27.9,16.4,-,-,-,-,-,-,994.3,993.6,-,19.59,4919.344086021505,507.75
2021-01-18,0.13414129782608694,36.30079750434783,27.788623108695653,1.735652182608696,1.605,9.9874999875,332,1.8,315,14.4,251,0.0,15.3,12.5,70.0,24.7,11.3,-,-,-,-,-,-,996.8,996.1,-,22.29,4784.676767676768,467.3888888888889
2021-01-19,0.14098188260869565,32.694420417391306,27.537391373913046,1.8567391217391305,3.1727272590909092,19.499999908333333,18,3.7,295,17.5,357,0.0,18.9,12.1,40.0,29.1,10.9,-,-,-,-,-,-,991.0,990.3,-,28.68,4949.094936708861,533.1554054054054
2021-01-20,0.14378623260869566,32.54920306521739,31.571883817391306,0.9837681086956521,2.0291666833333335,8.337499983333332,319,1.9,315,13.4,307,0.0,14.1,8.5,41.0,20.1,10.4,-,-,-,-,-,-,986.7,986.0,-,19.46,5220.53313253012,529.4134615384615
2021-01-21,0.16592029130434782,30.00130439130435,34.361884339130434,1.5300724434782609,2.654166666666667,8.737500054166667,195,3.1,220,9.3,129,4.2,15.5,11.2,56.0,18.4,12.5,-,-,-,-,-,-,989.9,989.2,-,12.96,5145.884408602151,499.86176470588236
2021-01-22,0.21182279090909092,43.02760889565217,28.770217313043478,1.5000000076923077,3.9708333833333334,14.733333495833334,25,1.9,58,10.8,295,0.0,15.5,12.6,70.0,20.0,8.4,-,-,-,-,-,-,1006.5,1005.8,-,29.77,4080.1290322580644,254.28235294117647
2021-01-23,0.15155072173913045,19.254058052173914,21.540000017391304,,3.2333333416666665,11.725000033333332,326,4.1,330,13.4,284,0.0,19.2,11.9,36.0,28.8,13.3,-,-,-,-,-,-,1001.5,1000.8,-,23.18,3902.4021739130435,248.51176470588234
2021-01-24,0.17407970869565217,22.695362347826087,22.25260854347826,,4.379166683333334,14.504166516666666,46,1.0,274,10.8,253,0.0,15.7,13.6,78.0,26.8,8.9,-,-,-,-,-,-,1003.6,1002.9,-,24.21,4804.905555555555,492.51190476190476
2021-01-25,0.18864493043478262,34.89442032608696,21.080797273913046,,5.0041666625,16.345833341666665,63,3.3,272,11.8,323,0.0,17.6,14.5,70.0,30.8,12.4,-,-,-,-,-,-,1005.8,1005.1,-,28.88,5286.313253012048,517.2142857142857
2021-01-26,0.25384057826086953,42.210362126086956,22.553912904347825,,6.766666670833334,19.47916675,60,4.6,283,9.3,204,0.0,17.8,15.0,73.0,35.0,14.4,-,-,-,-,-,-,1007.6,1006.9,-,28.29,5281.25,491.34
2021-01-27,0.23653969047619045,47.16291688333334,42.165971991666666,,6.612500037499999,23.625000008333334,216,1.3,289,11.8,302,0.0,27.5,17.0,30.0,36.6,15.9,-,-,-,-,-,-,1007.6,1006.9,-,23.98,5170.963414634146,479.97402597402595
2021-01-28,0.1805072434782609,,,,4.1791666375,15.404166645833334,335,2.6,183,15.4,240,12.4,16.4,13.8,73.0,17.7,15.5,-,-,-,-,-,-,1003.7,1003.0,-,7.89,5874.889240506329,530.2128378378378
2021-01-29,0.09220290869565219,,,,3.2041666625,12.341666804166666,213,3.2,220,13.4,323,0.0,12.7,9.0,58.0,18.3,6.6,-,-,-,-,-,-,1015.3,1014.6,-,26.82,4701.866666666667,280.60714285714283
2021-01-30,0.14099275652173912,,,,2.8000000125,10.358333245833334,240,2.6,38,7.7,242,0.0,12.7,10.4,73.0,20.6,10.4,-,-,-,-,-,-,1023.7,1023.0,-,22.87,4377.602564102564,253.06164383561645
2021-01-31,0.12166667826086956,,,,3.037500029166667,11.845833404166667,47,4.7,49,13.4,380,0.0,15.5,12.4,68.0,19.4,12.4,-,-,-,-,-,-,1023.8,1023.1,-,28.24,5415.38141025641,527.0034246575342
2021-02-01,0.20634058695652174,,,,5.925000029166667,20.13333353333333,207,1.6,58,8.8,265,0.0,16.5,14.4,78.0,24.7,11.3,-,-,-,-,-,-,1023.2,1022.5,-,25.63,5478.929487179487,527.7808219178082
2021-02-02,0.17223912173913042,,,,3.8208333,16.983333266666666,54,4.5,78,13.4,417,0.0,16.4,14.5,80.0,20.6,14.8,-,-,-,-,-,-,1021.4,1020.7,-,22.77,5524.649350649351,531.3263888888889
2021-02-03,0.2313188347826087,,,,4.04166665,18.720833383333332,44,3.3,85,9.8,278,0.0,16.4,13.9,74.0,22.9,15.2,-,-,-,-,-,-,1018.5,1017.8,-,24.08,5747.336666666667,564.5178571428571
2021-02-04,0.1115217304347826,,,,5.291666679166666,21.1583333375,220,3.1,158,10.3,212,0.0,14.4,11.1,64.0,19.1,12.0,-,-,-,-,-,-,1027.6,1026.9,-,19.24,6519.086956521739,601.5149253731344
2021-02-05,0.20729710434782608,,,,5.016666679166667,16.874999883333334,218,1.7,62,8.2,204,0.0,13.6,9.8,58.0,19.6,7.5,-,-,-,-,-,-,1027.5,1026.8,-,28.71,4809.985507246377,264.05970149253733
2021-02-06,0.19956522173913044,,,,1.2541666625,6.0249999875,18,2.2,58,10.8,383,0.0,14.3,11.8,73.0,18.6,10.2,-,-,-,-,-,-,1024.9,1024.2,-,22.42,4445.184782608696,200.83955223880596
2021-02-07,0.1401884043478261,,,,4.804166654166667,18.791666541666668,34,4.0,54,12.4,407,0.0,16.0,13.7,76.0,20.2,14.2,-,-,-,-,-,-,1019.3,1018.6,-,21.19,4685.210714285714,311.34191176470586
2021-02-08,0.18360145652173915,,,,7.000000020833333,26.60833335,67,2.7,59,9.3,159,0.0,18.8,15.6,70.0,28.9,15.2,-,-,-,-,-,-,1009.5,1008.8,-,27.28,5929.632142857143,541.0845588235294
2021-02-09,0.3232029043478261,,,,5.7499999875,23.150000141666666,31,1.6,81,8.8,314,13.0,20.6,14.9,51.0,25.4,15.5,-,-,-,-,-,-,999.6,998.9,-,7.35,5699.093373493976,555.9243421052631
2021-02-10,0.17615217826086957,,,,1.533333325,6.77083335,242,3.7,247,9.8,208,0.0,12.9,12.7,98.0,24.6,12.1,-,-,-,-,-,-,996.7,996.0,-,25.54,5725.077160493827,551.6746575342465
2021-02-11,0.1549492739130435,35.21099959,23.22233333,,2.8250000041666667,14.170833320833333,9,2.5,330,9.8,234,0.0,17.8,10.4,33.0,26.9,8.4,-,-,-,-,-,-,999.5,998.8,-,28.31,6125.42513368984,576.0632530120482
2021-02-12,0.2596449304347826,50.70855066086956,23.238840782608694,,5.062500041666667,19.491666591666668,79,0.9,191,9.8,267,0.0,14.0,11.0,67.0,18.8,12.5,-,-,-,-,-,-,1014.7,1014.0,-,16.68,4923.627604166667,279.3888888888889
2021-02-13,0.18606521304347828,24.189057947826086,11.480144904347828,,6.4041667,23.07499987916667,61,4.1,35,12.9,339,0.0,16.2,13.7,74.0,19.7,13.8,-,-,-,-,-,-,1017.3,1016.6,-,21.10,4302.558333333333,246.95283018867926
2021-02-14,0.13354347826086957,11.83673912173913,11.244565234782607,,4.908333366666667,18.09583355,224,3.5,214,9.8,238,0.0,14.6,13.9,92.0,22.6,12.0,-,-,-,-,-,-,1017.4,1016.7,-,12.97,4751.942748091603,570.2455357142857
2021-02-15,0.13770290000000002,20.33811597826087,15.493478230434782,,4.279166675,16.787499925,219,1.3,217,9.8,303,0.4,16.7,15.0,82.0,22.4,13.1,-,-,-,-,-,-,1015.3,1014.6,-,21.28,5454.676020408163,555.5685714285714
2021-02-16,0.09954348695652174,15.6378262,13.10681155652174,,4.0833333125,19.012500070833333,186,4.3,165,11.8,211,0.0,12.5,9.8,69.0,18.4,11.5,-,-,-,-,-,-,1023.1,1022.4,-,20.88,5706.342783505154,546.0317919075145
2021-02-17,0.20166666521739132,42.03268132608696,24.947101221739132,,5.495833320833333,18.916666666666668,240,1.3,41,7.2,133,0.0,11.4,8.8,69.0,19.8,4.7,-,-,-,-,-,-,1030.0,1029.3,-,26.54,5895.4595238095235,611.8246073298429
2021-02-18,0.2967174,53.61623193478261,31.499420495652174,,5.083333325,22.85833335,228,0.8,20,7.2,142,0.0,12.9,10.3,70.0,22.9,6.4,-,-,-,-,-,-,1033.6,1032.9,-,25.97,5939.6349206349205,574.9081081081081
2021-02-19,0.3387826086956522,55.493912708695646,33.74644918695652,,5.041666695833333,16.499999962500002,241,1.1,51,5.7,175,0.0,14.3,12.1,76.0,25.4,8.2,-,-,-,-,-,-,1029.2,1028.5,-,25.56,4800.056149732621,300.6857923497268
2021-02-20,0.24553622608695652,25.88326091304348,19.24905781304348,,6.4666667208333335,19.854166625,237,1.9,43,7.7,219,0.0,15.2,14.9,97.0,25.2,12.9,-,-,-,-,-,-,1023.0,1022.3,-,25.72,4545.1604278074865,282.672131147541
2021-02-21,0.21157971739130432,20.90550713478261,20.052246404347827,,8.249999987499999,18.225000191666666,232,1.5,243,6.7,169,0.0,17.3,14.8,75.0,24.2,15.0,-,-,-,-,-,-,1020.9,1020.2,-,24.02,5288.278089887641,556.6120689655172
2021-02-22,0.2629782608695652,37.3328261173913,23.375434669565216,,7.89166665,22.479166583333335,21,2.2,40,8.8,206,0.0,17.6,15.1,75.0,21.2,15.9,-,-,-,-,-,-,1021.6,1020.9,-,21.29,5550.208333333333,570.2668393782384
2021-02-23,0.2982101391304348,52.21376792608696,31.327246286956523,,6.095000045000001,30.023809333333332,10,1.6,357,10.8,283,0.0,20.4,13.7,43.0,32.9,12.1,-,-,-,-,-,-,1016.7,1016.0,-,25.66,5607.958333333333,578.4119170984455
2021-02-24,0.18859419565217392,31.74811566521739,19.236521539130433,,2.5458333708333334,20.933333516666668,32,4.0,313,14.9,363,0.0,22.8,15.7,44.0,33.8,20.4,-,-,-,-,-,-,1008.9,1008.2,-,19.54,5636.629032258064,522.7885714285715
2021-02-25,0.22281883913043476,32.7109418,20.460724565217394,,3.920833333333333,18.700000154166666,219,2.8,197,8.8,202,0.0,15.9,13.4,74.0,20.2,14.1,-,-,-,-,-,-,1022.3,1021.6,-,7.25,6688.856707317073,560.0294117647059
2021-02-26,0.32065217391304346,49.65369532173913,25.065869669565217,,1.3249999916666666,6.666666658333333,62,2.2,103,6.7,173,0.0,15.1,13.2,79.0,18.4,14.8,-,-,-,-,-,-,1023.2,1022.5,-,8.25,5111.920731707317,256.73202614379085
2021-02-27,0.3287028956521739,36.594420686956525,21.18905792173913,,2.6458333208333333,7.2291666375000005,317,0.7,76,8.8,182,0.0,16.7,16.1,94.0,20.1,14.9,-,-,-,-,-,-,1018.6,1017.9,-,6.33,4756.012195121952,236.05228758169935
2021-02-28,0.2121231956521739,19.36775372173913,16.06898564347826,,3.9708333541666665,12.7166667,84,1.2,75,8.2,265,0.0,17.2,15.6,84.0,25.8,16.3,-,-,-,-,-,-,1015.8,1015.1,-,17.19,5675.762048192771,533.4290322580645
2021-03-01,0.23702174347826085,36.52876832173913,16.25579729130435,,6.8375000791666665,31.95416674166667,61,3.5,103,9.8,311,0.4,17.5,16.0,85.0,19.0,16.9,-,-,-,-,-,-,1012.3,1011.6,-,5.80,5530.537671232877,531.6866197183099
2021-03-02,0.24101448695652175,36.93775382173913,22.237391352173912,,7.441666716666667,39.59583330833333,73,2.4,57,9.8,233,0.0,18.9,16.4,76.0,23.9,16.4,-,-,-,-,-,-,1005.2,1004.5,-,19.69,5659.188356164384,532.2570422535211
2021-03-03,0.2602391304347826,47.794782560869564,27.933478513043475,,3.8708332958333336,26.387499891666668,356,2.8,293,11.3,231,0.0,20.3,14.3,48.0,27.1,14.3,-,-,-,-,-,-,997.4,996.7,-,12.00,5715.260273972603,537.0140845070423
2021-03-04,0.27428260869565213,45.72978215217391,22.262029182608696,,6.2333333458333335,26.849999916666665,252,1.0,250,8.2,193,0.0,14.1,11.2,68.0,21.8,12.3,-,-,-,-,-,-,998.1,997.4,-,13.58,6064.63422818792,543.9896551724138
2021-03-05,0.3458840565217391,66.88144945217391,29.70782578695652,,3.3166666708333334,16.587499958333336,57,1.2,348,10.8,261,0.0,14.5,9.9,52.0,25.2,6.9,-,-,-,-,-,-,993.7,993.0,-,13.98,4797.098639455782,258.66783216783216
2021-03-06,0.1653405956521739,25.14652177391304,19.060362291304347,,1.8624999875,6.559090913636364,280,3.9,281,8.8,161,0.0,17.3,11.4,44.0,25.9,14.5,-,-,-,-,-,-,990.5,989.8,-,18.84,4375.306122448979,222.3916083916084
2021-03-07,0.1340217347826087,13.129637547826087,17.400289904347826,,2.9000000291666663,7.8583334124999995,206,1.4,169,9.3,215,0.6,14.2,10.1,56.0,21.9,9.1,-,-,-,-,-,-,991.9,991.2,-,19.13,5615.394366197183,512.4565217391304
2021-03-08,0.11134058260869564,22.871884317391302,16.82963765652174,,2.8000000125,10.133333408333334,210,1.4,199,9.8,198,0.0,12.6,10.5,75.0,19.4,10.1,-,-,-,-,-,-,1007.0,1006.3,-,20.31,5895.576086956522,546.0410447761194
2021-03-09,0.2248840695652174,41.535797313043474,21.41804365652174,,5.9416666708333326,24.17083327083333,21,2.0,95,10.3,275,0.2,13.4,10.7,70.0,20.9,9.0,-,-,-,-,-,-,1014.7,1014.0,-,20.30,5972.844202898551,535.2201492537314
2021-03-10,0.22922726363636367,40.41621208181818,23.230151422727275,,4.770833325,18.249999970833333,84,1.5,212,6.7,179,5.4,15.2,12.9,75.0,22.6,13.4,-,-,-,-,-,-,1004.6,1003.9,-,8.34,6116.800724637681,540.7425373134329
2021-03-11,0.24821014782608694,45.56891301304348,24.900651791304348,,3.354166670833333,10.987499866666667,226,1.7,86,8.2,193,0.0,14.6,12.1,73.0,19.7,10.2,-,-,-,-,-,-,1021.8,1021.1,-,17.11,6333.137037037037,543.0419847328244
2021-03-12,0.3102029043478261,50.80826011304348,30.101231973913045,,3.6583333291666666,15.25833345,76,1.1,24,6.2,137,0.0,15.6,12.6,69.0,20.5,13.0,-,-,-,-,-,-,1028.4,1027.7,-,16.18,5021.0,267.0610687022901
2021-03-13,0.24497100869565216,31.31630424347826,19.673260926086957,,3.5791666625,11.437499833333334,11,0.8,51,14.9,442,0.0,11.9,11.1,90.0,20.2,6.9,-,-,-,-,-,-,1030.9,1030.2,-,21.14,4727.785185185186,250.72519083969465
2021-03-14,0.1595,19.307753417391304,13.220797086956521,,5.8583333125,19.76666665,60,3.6,35,11.3,225,0.0,16.0,13.9,78.0,20.9,12.0,-,-,-,-,-,-,1020.4,1019.7,-,21.36,5656.180147058823,537.5634328358209
2021-03-15,0.4025724739130435,72.86811602173913,35.767463721739134,,5.695833374999999,25.933333450000003,58,1.1,25,8.8,216,0.0,13.3,10.1,64.0,25.0,8.8,-,-,-,-,-,-,1013.3,1012.6,-,6.89,5816.525735294118,536.473880597015
2021-03-16,0.13632608260869566,18.811739091304347,18.251159421739132,,4.3416666416666665,17.412500079166666,237,2.1,208,12.4,167,1.2,13.4,12.7,92.0,19.8,13.1,-,-,-,-,-,-,1005.0,1004.3,-,15.33,5998.722222222223,533.5704225352113
2021-03-17,0.19818839565217394,36.78992777826087,22.564492634782606,,6.7958333125,23.433333154166665,39,1.0,155,10.8,214,0.0,12.0,10.3,79.0,22.2,8.7,-,-,-,-,-,-,1020.2,1019.5,-,19.67,6177.626712328767,548.5590277777778
2021-03-18,0.2065969772727273,37.157166804999996,26.23641663,,7.29583335,24.816666641666668,241,1.4,65,7.7,153,0.0,12.6,10.1,71.0,19.4,11.4,-,-,-,-,-,-,1035.6,1034.9,-,18.37,6628.975,588.58125
2021-03-19,0.31112318260869565,52.40615898695652,30.53065263043478,,7.341666679166667,22.19166685,255,0.4,55,6.7,123,0.0,9.8,9.2,92.0,20.0,4.9,-,-,-,-,-,-,1036.0,1035.3,-,19.27,5234.796875,294.990625
2021-03-20,0.18345651739130434,20.25231892173913,23.450797330434785,,4.3250000166666664,11.470833445833334,101,0.5,223,6.7,122,0.0,12.9,11.0,78.0,18.8,9.8,-,-,-,-,-,-,1033.3,1032.6,-,8.22,4937.740625,267.740625
2021-03-21,0.20303623043478258,22.376231882608696,20.318695860869564,,3.245833325,8.675000033333333,238,1.7,161,8.2,142,0.0,13.9,11.6,74.0,21.5,10.5,-,-,-,-,-,-,1031.5,1030.8,-,17.26,6108.22754491018,576.0062111801242
2021-03-22,0.1877173869565217,29.19891292173913,21.718985556521737,,3.8541666958333334,13.758333345833334,222,1.5,221,6.7,116,0.0,14.3,12.5,80.0,21.4,13.0,-,-,-,-,-,-,1030.6,1029.9,-,13.00,6230.177514792899,602.2024539877301
2021-03-23,0.31432608695652176,46.211884560869564,25.429420434782607,,4.312499975000001,14.137499966666667,31,1.2,37,8.8,213,0.0,13.4,13.2,97.0,20.5,8.6,-,-,-,-,-,-,1025.1,1024.4,-,18.10,6246.801242236025,597.6774193548387
2021-03-24,0.3133333217391305,54.00644949565218,30.018043360869566,,3.991666675,10.770833208333334,41,1.3,66,5.1,165,0.0,14.3,13.1,87.0,15.2,12.1,-,-,-,-,-,-,1020.8,1020.1,-,3.32,6427.415094339623,609.3202614379085
2021-03-25,0.22248551739130434,37.779492678260866,19.635434747826086,,2.3666666541666666,7.891666691666667,62,1.9,23,11.3,369,0.0,14.5,13.1,84.0,19.5,12.7,-,-,-,-,-,-,1021.7,1021.0,-,15.59,6780.731213872832,556.7420382165606
2021-03-26,0.2635797043478261,37.72521727826087,22.30260884347826,,4.9291666625,18.733333308333332,59,4.0,48,9.8,167,0.0,15.5,13.6,80.0,20.4,13.8,-,-,-,-,-,-,1021.3,1020.6,-,16.64,5507.297687861272,279.1751592356688
2021-03-27,0.45141304782608693,57.16594213478261,27.845145017391307,,6.7624999875,26.095833187500002,343,0.6,300,8.8,191,0.0,9.4,9.2,97.0,25.0,7.2,-,-,-,-,-,-,1018.9,1018.2,-,11.62,4854.190751445087,237.45222929936307
2021-03-28,0.29241303913043476,35.857680943478265,19.47355058695652,,2.3166666541666667,17.020833395833332,76,1.3,342,6.7,133,0.4,19.0,15.3,66.0,30.1,9.4,-,-,-,-,-,-,1012.5,1011.8,-,8.47,5848.151515151515,543.2483660130719
2021-03-29,0.30839855217391304,47.302536304347825,27.191883913043476,,4.3708333125,18.458333458333332,89,0.6,258,8.2,206,0.0,16.0,15.5,95.0,30.1,13.5,-,-,-,-,-,-,1010.0,1009.3,-,16.02,6033.463190184049,559.1423841059602
2021-03-30,0.25260145217391305,34.685072517391305,25.585506947826087,,7.108333220833334,12.8958334625,231,1.5,64,7.2,129,0.0,14.8,13.6,87.0,20.9,13.0,-,-,-,-,-,-,1015.1,1014.4,-,9.64,6230.9754601227,578.2119205298013
2021-03-31,0.1988260913043478,28.587681465217393,24.47463756956522,,4.304166683333333,11.674999891666666,143,0.7,218,7.2,213,0.0,14.4,12.9,83.0,18.0,12.6,-,-,-,-,-,-,1010.0,1009.3,-,3.34,6878.003067484663,616.3543046357615
2021-04-01,0.18715942173913044,28.612246517391302,23.7393477,,3.450000020833333,14.04166675,255,1.9,188,9.3,197,0.0,12.7,9.5,63.0,18.9,11.4,-,-,-,-,-,-,1019.2,1018.5,-,16.50,4013.5323741007196,231.4
2021-04-02,0.17998551739130433,16.49079720869565,18.01210137826087,,4.2999999625,14.850000066666666,14,1.2,144,15.4,161,1.2,11.6,10.0,81.0,15.9,9.4,-,-,-,-,-,-,1008.2,1007.5,-,4.08,4669.258992805755,205.34074074074073
2021-04-03,0.28256521739130436,35.03905850434783,23.316014582608695,,4.2708333125,13.191666558333333,21,0.6,70,9.3,220,0.0,8.6,8.3,96.0,21.2,5.5,-,-,-,-,-,-,1022.0,1021.3,-,14.37,4120.288321167884,164.6654135338346
2021-04-04,0.14842028695652174,15.653043256521741,21.410290086956522,,2.9999999958333334,10.662500012499999,315,2.7,309,13.9,232,0.0,21.1,12.7,32.0,28.9,7.6,-,-,-,-,-,-,1008.6,1007.9,-,16.13,4982.589655172414,319.5071942446043
2021-04-05,0.15526811739130436,20.852463917391304,19.85514501304348,,5.816666612500001,20.27083324166667,64,1.5,283,14.4,281,0.0,24.0,15.9,39.0,30.0,15.8,-,-,-,-,-,-,1004.8,1004.1,-,14.54,6252.1551724137935,590.6510791366907
2021-04-06,0.25934057826086954,44.278550343478265,25.70427507826087,,10.733333370833334,39.24583352916667,44,3.0,47,7.7,185,0.0,16.0,12.9,68.0,19.4,12.1,-,-,-,-,-,-,1017.9,1017.2,-,14.41,6148.496688741722,596.1586206896552
2021-04-07,0.2918985565217391,48.99311599565217,24.934202852173915,,4.787500045833333,19.195833391666667,350,1.2,56,8.8,238,0.0,13.1,12.8,96.0,18.3,8.9,-,-,-,-,-,-,1022.9,1022.2,-,9.10,6337.950331125828,604.5344827586207
2021-04-08,0.28843478260869565,42.26246388695652,28.297173960869564,,6.591666695833333,17.2958334125,259,0.8,41,6.7,172,0.0,12.6,11.9,92.0,20.5,9.6,-,-,-,-,-,-,1018.2,1017.5,-,14.57,6700.35294117647,605.8843537414966
2021-04-09,0.3144492739130435,48.93543490434783,29.900869699999998,,5.808333354166667,17.991666966666667,51,1.4,55,5.7,197,3.0,15.4,13.7,82.0,20.4,11.4,-,-,-,-,-,-,1012.8,1012.1,-,12.40,5124.872159090909,290.07716049382714
2021-04-10,0.24965941739130434,25.649927495652175,16.7069566,,7.858333341666667,26.212500016666667,55,3.4,19,14.4,308,0.0,15.6,14.9,92.0,19.1,15.0,-,-,-,-,-,-,1002.0,1001.3,-,6.04,4894.386363636364,247.87654320987653
2021-04-11,0.3028840565217391,31.788550713043477,31.629999782608696,,2.8583333416666665,19.750000095833332,98,0.9,306,10.3,140,0.0,17.6,13.6,61.0,26.6,12.4,-,-,-,-,-,-,1001.6,1000.9,-,12.14,5843.264204545455,578.9598765432099
2021-04-12,0.2798768217391304,37.51420277826087,32.52065227826087,,3.408333341666667,17.091666758333332,233,2.0,50,10.8,198,0.0,13.3,12.5,91.0,21.0,10.6,-,-,-,-,-,-,1008.5,1007.8,-,8.79,6007.460227272727,622.5370370370371
2021-04-13,0.31710143913043476,48.127245808695655,39.59057945217391,,4.208333329166666,21.049999858333333,27,1.6,277,8.8,132,0.0,17.0,13.0,61.0,20.9,10.2,-,-,-,-,-,-,1001.1,1000.4,-,5.39,6202.427325581395,619.7816455696203
2021-04-14,0.19034783043478262,28.918260991304347,27.615144904347822,,2.1333333333333333,8.608333441666668,258,0.5,241,8.2,188,0.0,11.8,11.2,93.0,19.8,7.8,-,-,-,-,-,-,1004.5,1003.8,-,12.34,6347.680232558139,606.0253164556962
2021-04-15,0.3595144956521739,49.80311598695652,31.57152192173913,,6.458333358333333,17.641666483333335,67,2.2,73,7.2,152,0.0,14.0,12.6,84.0,18.2,9.3,-,-,-,-,-,-,1002.1,1001.4,-,7.78,6617.96511627907,591.1835443037975
2021-04-16,0.2938695608695652,39.66630445217391,29.62898569130435,,5.483333333333333,22.187500275,57,1.2,289,13.4,248,7.6,16.5,13.0,65.0,24.3,6.0,-,-,-,-,-,-,998.8,998.1,-,9.00,5144.170588235294,263.89102564102564
2021-04-17,0.2700797086956522,20.454999747826086,23.00884055652174,,2.2083333416666666,5.949999995833333,244,2.9,247,8.2,146,4.4,10.5,9.9,92.0,14.4,8.3,-,-,-,-,-,-,1012.4,1011.7,-,9.31,4755.070588235294,230.78846153846155
2021-04-18,0.3723985434782609,34.69101437391304,26.654565182608696,,4.845833370833334,11.800000091666666,20,1.2,58,6.7,110,0.0,9.0,7.5,80.0,18.7,3.7,-,-,-,-,-,-,1012.3,1011.6,-,12.51,6154.825,565.9487951807229
2021-04-19,0.5258333304347825,66.5121732826087,35.810290126086954,,10.758333408333334,19.33333323333333,288,0.6,62,6.2,113,0.0,12.0,10.3,80.0,24.5,4.9,-,-,-,-,-,-,1012.1,1011.4,-,12.43,6535.496951219512,573.6867088607595
